subject,cnr,efc
sub-002S1155I995496,3.335690859946267,0.5135595140241903
sub-002S1261I1270020,3.1112907237849177,0.4886137454967202
sub-002S1261I989320,2.8813891525464403,0.48916623618096483
sub-002S1280I829296,2.707739692470039,0.5384056493840434
sub-002S4213I1236679,2.9823574428383526,0.5076654680325597
sub-002S4225I1075136,2.744553675832849,0.5226143585698623
sub-002S4229I1050345,2.927099075873227,0.5213988750714507
sub-002S4229I1270036,2.915629052306436,0.5501950246807117
sub-002S4473I827361,3.06052390757621,0.4965836328666875
sub-002S4654I1001975,2.7949594991574003,0.512867540972808
sub-002S4654I1174244,2.5432254699055457,0.5016795544071262
sub-002S4799I1010814,3.179537509021024,0.5122860190518255
sub-002S4799I1270052,3.2644281982199197,0.5313157788438361
sub-002S5178I1270068,2.7031352480444935,0.5079943020752363
sub-002S5178I857835,2.9014634918869042,0.4758515935091417
sub-002S5230I1270084,3.273677857362911,0.505271892381165
sub-002S6009I840235,3.1038627309237983,0.48673853284868573
sub-002S6053I878146,2.7673732120486396,0.5559189966237101
sub-002S6066I1255474,3.067326876233599,0.5087433918051308
sub-002S6066I892212,2.981720627833328,0.5009525344594347
sub-002S6456I1017836,2.9085185600120718,0.5244637594711827
sub-002S6695I1270149,2.6388535971016807,0.5197175459106577
sub-002S6864I1303613,3.0899933523195813,0.4892844240242729
sub-003S1074I912458,3.1734508117117985,0.45627047134072174
sub-003S1122I1083056,3.00521475378978,0.4595618663676549
sub-003S1122I1162367,2.905359103404943,0.4538735375540319
sub-003S1122I853501,2.7943601676554923,0.45712589072659043
sub-003S2374I1090114,2.4837875222248225,0.5014729876975599
sub-003S4119I1249336,2.831794729320312,0.49823942550980926
sub-003S4288I1226294,2.501168544616647,0.48571234312454337
sub-003S4288I914999,2.183327300543709,0.47428007699150837
sub-003S4441I1430377,3.05768102031016,0.5067432693746217
sub-003S5130I1263339,2.5623253819047496,0.5037741027592632
sub-003S5130I1535666,2.402887059676598,0.5120971219514359
sub-003S6067I912447,3.3372765910740814,0.47407372850737006
sub-003S6092I944379,2.6504793855362982,0.5105433057067861
sub-003S6257I974338,2.544286161661781,0.5298980378703967
sub-003S6258I973293,2.907480667983067,0.5172363997341335
sub-003S6259I977365,2.149238588665698,0.5078885532431884
sub-003S6264I1005735,2.5235189175048647,0.515545468773866
sub-003S6268I1005884,2.654243920424236,0.5245344919522762
sub-003S6268I1196215,2.541337768429147,0.5348292589166455
sub-003S6268I1494007,2.028934796655163,0.5162034744605034
sub-003S6307I1012896,2.3543986981755682,0.5131520072520512
sub-003S6307I1205679,2.7536247200741264,0.5057005098402247
sub-003S6432I1016012,3.3026581166843743,0.4773495239664383
sub-003S6644I1083042,2.300519157674849,0.5093408162553353
sub-003S6678I1119575,2.2052334355659275,0.48276065150968234
sub-003S6924I1427086,3.2194362867531936,0.5178680491245717
sub-003S6954I1448643,2.851561882683495,0.47011634235973937
sub-003S6959I1456305,2.3571899377285495,0.5640341706016495
sub-003S7010I1495816,3.0145843538545205,0.5311035410859418
sub-005S0610I906096,1.630325724270892,0.5350124878991888
sub-005S4185I1053466,1.0515489368443427,0.5349887012704776
sub-005S4185I907427,2.758908716812414,0.5328300862485273
sub-005S6084I915206,2.923597736889044,0.5505317759401341
sub-005S6093I924228,3.714090806116443,0.48844795994716855
sub-006S0498I1253392,3.8793647273585634,0.6787061811600047
sub-006S0731I1236721,2.5101810522318257,0.7075898000567656
sub-006S0731I905360,2.3053802749791386,0.6144153535570864
sub-006S4357I964841,3.4988668779556873,0.6742401953745529
sub-006S4485I1278840,3.062463805905456,0.6807256148100544
sub-006S4713I1257925,3.581006020020066,0.699948089679311
sub-006S4713I1483603,3.7953391652085027,0.707718810715296
sub-002S5230I884806,3.286374430551261,0.4808106913350312
sub-003S4900I1513708,3.098780127885163,0.5249094719854243
sub-003S6915I1423364,2.8860250643961844,0.4702108763824277
sub-006S6209I1301145,4.048728136119479,0.706268462125501
sub-006S6681I1148832,3.757056880354925,0.7079642842382804
sub-007S4620I1084935,2.784498743392347,0.5600787577490113
sub-007S6421I1006046,3.0638852015833944,0.5400932031359195
sub-010S6748I1186705,3.286727735381601,0.505243974471312
sub-012S5195I1071932,2.5741678439101663,0.5128603812238989
sub-013S6970I1469350,2.333331654724752,0.6512762520696963
sub-014S6076I1072842,2.9931700736142877,0.5294101203808769
sub-014S6502I1037418,3.1491729777291586,0.5318643442177431
sub-016S6771I1189921,3.231346660469319,0.5666676878597088
sub-018S4400I1044187,3.456387519425903,0.6393137447467295
sub-006S6234I1498987,3.9981893557996178,0.661075655976228
sub-006S6234I965825,4.066743402134031,0.6566696646574479
sub-006S6243I1149746,3.992343490808971,0.6892674462775866
sub-006S6243I969286,3.8634659366385007,0.6795286508424891
sub-006S6252I969773,3.2595559042751927,0.6609452514899112
sub-006S6277I1158785,3.057497087549779,0.6517607746979465
sub-006S6291I1170103,3.0783725255295527,0.7125883425906196
sub-006S6291I989656,2.795894802463447,0.7061314612198744
sub-006S6441I1020186,3.3734534357251413,0.6273313899153488
sub-006S6441I1214051,3.2302243764650704,0.6478927595596065
sub-006S6500I1560259,4.496862625890274,0.7231682381831194
sub-006S6610I1070047,3.5951042117746046,0.6640796164520246
sub-006S6610I1260254,3.644214243582669,0.6811008369472579
sub-006S6657I1131711,3.7016806604575034,0.6536128573868183
sub-006S6674I1151166,4.091402807291805,0.6719228025140735
sub-006S6682I1137085,3.712967208736058,0.7105682842980152
sub-006S6682I1512674,3.035590796967528,0.7227588021055347
sub-006S6689I1137051,3.7543893560761754,0.6963125111660405
sub-006S6689I1563078,3.422499232962175,0.7047873304890816
sub-006S6727I1162441,3.7670167517924362,0.7043513709862238
sub-006S6770I1192923,3.196732815785448,0.7011477190929755
sub-007S2394I1037903,3.3176164208929766,0.5404308110713965
sub-007S2394I1335884,3.049595314994369,0.523626413255875
sub-007S2394I894263,3.115746573724411,0.5382440571669442
sub-007S4272I1414921,2.392354631527254,0.5836220336168256
sub-007S4272I953859,2.7680844478000806,0.5264892227246304
sub-007S4387I1064236,3.2142479342793595,0.5025095376928455
sub-007S4387I925944,3.092232704155778,0.4976925860403273
sub-007S4488I1060837,2.715110418132446,0.5420375985793398
sub-007S4488I1428189,2.668476544197302,0.5135299369834257
sub-007S4620I1266356,2.355580383675143,0.5288539929860167
sub-007S4637I1060804,2.97306261759905,0.44924067554700703
sub-007S4637I1244529,3.0878375815931545,0.45098856252068403
sub-007S5265I1228309,2.665188043323862,0.5319521435219786
sub-007S5265I1494071,2.6573605675503704,0.4991319139249663
sub-007S5265I905391,2.833702274784387,0.5357159898028361
sub-007S6120I1081546,3.03269885601512,0.5709091213471563
sub-007S6255I1157071,2.725622636403617,0.4722169518224772
sub-007S6255I974757,3.0958801933061264,0.48478615228208455
sub-007S6310I1327191,3.107784517985432,0.47142421879931096
sub-007S6310I983493,2.946396946438412,0.47175220489225955
sub-007S6323I1342528,3.2040565021886507,0.5638234149392979
sub-007S6323I986872,2.8112479516254005,0.53613324063633
sub-007S6341I1178794,2.7011971678758875,0.5151735179441886
sub-007S6341I1461573,2.7655932318662138,0.5366088263215729
sub-007S6455I1344288,3.0421595513105384,0.49984165956975235
sub-007S6515I1029029,2.7939653610403496,0.500908133910062
sub-007S6515I1346240,2.703306889452295,0.4868992580036286
sub-007S6521I1029013,3.435670794138603,0.48009492375153495
sub-009S0751I1025741,1.3502505439426833,0.684420040926789
sub-009S0751I1485270,1.1707102972763095,0.6854001745808064
sub-009S0751I876555,2.5688274917149823,0.6907388338003518
sub-009S4324I1186575,0.8209919117239628,0.6286319168628455
sub-009S4324I1186576,0.8869676098051827,0.6277666645774033
sub-009S4388I880133,2.913124647258122,0.6624020838504522
sub-009S5176I1082153,2.3480457324144326,0.6553718549859413
sub-009S6402I1017801,1.6073959897446406,0.6607898186142387
sub-010S0419I1170023,3.1412733236818404,0.38355432136981754
sub-010S0419I1170024,3.098380769792155,0.4821369702157338
sub-010S6748I1186704,3.4821998246277124,0.4468311745132231
sub-011S0021I957745,2.792392935995023,0.5379566151775022
sub-011S4278I1132797,3.1910120627992895,0.51797752149714
sub-011S4278I940882,3.098182868781564,0.5095263493129584
sub-011S4893I929106,3.070595682174918,0.47331128832120567
