subject,cnr,efc
sub-61,3.568485316083092,0.5030511671893766
sub-62,2.892479546585074,0.6328302757821987
sub-63,3.0500501194946206,0.5568770357049948
sub-64,3.071006720364408,0.5102900082306315
sub-65,3.2353235874168584,0.5719612394350518
sub-111,2.9923268805797214,0.5988218487636486
sub-131,2.939662161566535,0.5744933870024267
sub-19,2.7871484796311887,0.5100458510450326
sub-45,3.391808743874263,0.5726881940524973
sub-66,2.784646489084029,0.6267233213800377
sub-67,3.0231718676426427,0.5820286997937636
sub-68,3.056750888595667,0.5578109769933342
sub-69,2.8471760089791602,0.5567976603937674
sub-70,3.217542907107087,0.5377443396648995
sub-72,3.014823474886303,0.4908983094602461
sub-73,3.3057375926996264,0.5113093545262322
sub-74,2.8511691639228394,0.5262022878424126
sub-75,3.0915615202513043,0.5622318152144622
sub-76,3.1913308413566317,0.6134311329863887
sub-77,2.7236804477165903,0.6032030275355018
sub-78,2.671789137419459,0.5901006098435607
sub-79,2.88852659179303,0.6199745769598393
sub-80,3.265372167489615,0.5108400663687004
sub-81,2.949296498113848,0.5912019895569278
sub-82,3.3958586550596572,0.5438077895644414
sub-83,3.3394026459009694,0.5319506246643216
sub-84,3.206166326031715,0.5705400531880378
sub-85,3.1183422995112036,0.5651603258231637
sub-86,3.083483084178122,0.5491896172837539
sub-87,2.7127571736936207,0.5240547204257724
sub-88,3.005684004273414,0.5664126542016341
sub-89,3.054962649080002,0.5680930012560895
sub-90,3.081056897501082,0.5932625379266917
sub-91,2.9512515433725026,0.5191945249783897
sub-92,2.909117423065597,0.6088507400016755
sub-93,3.3794573892273174,0.4793119706867585
sub-94,3.1284860173506335,0.5732736750491179
sub-95,3.2902027623457784,0.4873323235170991
sub-96,3.57889898980485,0.5488964572873183
sub-97,3.1742754470209094,0.586914191728249
sub-99,3.1663556821395336,0.574950230151837
